Semaine,Value
2023-10-29,0
2023-10-22,30
2023-10-15,35
2023-10-08,42
2023-10-01,45
2023-09-24,58
2023-09-17,52
2023-09-10,51
2023-09-03,0
2023-08-27,33
2023-08-20,52
2023-08-13,0
2023-08-06,18
2023-07-30,54
2023-07-23,0
2023-07-16,0
2023-07-09,81
2023-07-02,38
2023-06-25,79
2023-06-18,0
2023-06-11,19
2023-06-04,27
2023-05-28,0
2023-05-21,46
2023-05-14,34
2023-05-07,98
2023-04-30,31
2023-04-23,100
2023-04-16,42
2023-04-09,40
2023-04-02,71
2023-03-26,65
2023-03-19,39
2023-03-12,0
2023-03-05,33
2023-02-26,24
2023-02-19,62
2023-02-12,55
2023-02-05,73
2023-01-29,79
2023-01-22,41
2023-01-15,37
2023-01-08,32
2023-01-01,47
2022-12-25,30
2022-12-18,28
2022-12-11,24
2022-12-04,48
2022-11-27,72
2022-11-20,37
2022-11-13,18
2022-11-06,36
