Semaine,Value
2023-11-05,14
2023-10-29,6
2023-10-22,14
2023-10-15,9
2023-10-08,13
2023-10-01,12
2023-09-24,9
2023-09-17,4
2023-09-10,28
2023-09-03,3
2023-08-27,5
2023-08-20,4
2023-08-13,7
2023-08-06,3
2023-07-30,3
2023-07-23,3
2023-07-16,3
2023-07-09,1
2023-07-02,1
2023-06-25,2
2023-06-18,1
2023-06-11,2
2023-06-04,1
2023-05-28,1
2023-05-21,2
2023-05-14,2
2023-05-07,2
2023-04-30,3
2023-04-23,8
2023-04-16,3
2023-04-09,2
2023-04-02,1
2023-03-26,4
2023-03-19,5
2023-03-12,30
2023-03-05,6
2023-02-26,6
2023-02-19,5
2023-02-12,100
2023-02-05,17
2023-01-29,26
2023-01-22,22
2023-01-15,4
2023-01-08,5
2023-01-01,6
2022-12-25,5
2022-12-18,6
2022-12-11,9
2022-12-04,6
2022-11-27,16
2022-11-20,5
