Semaine,Value
2023-11-05,40
2023-10-29,51
2023-10-22,49
2023-10-15,37
2023-10-08,54
2023-10-01,73
2023-09-24,41
2023-09-17,55
2023-09-10,46
2023-09-03,47
2023-08-27,61
2023-08-20,96
2023-08-13,72
2023-08-06,28
2023-07-30,31
2023-07-23,40
2023-07-16,56
2023-07-09,34
2023-07-02,58
2023-06-25,51
2023-06-18,36
2023-06-11,50
2023-06-04,42
2023-05-28,72
2023-05-21,68
2023-05-14,59
2023-05-07,52
2023-04-30,50
2023-04-23,44
2023-04-16,58
2023-04-09,52
2023-04-02,65
2023-03-26,51
2023-03-19,45
2023-03-12,92
2023-03-05,52
2023-02-26,60
2023-02-19,58
2023-02-12,68
2023-02-05,87
2023-01-29,100
2023-01-22,76
2023-01-15,58
2023-01-08,71
2023-01-01,53
2022-12-25,64
2022-12-18,31
2022-12-11,55
2022-12-04,65
2022-11-27,62
2022-11-20,40
2022-11-13,54
