Semaine,Value
2023-10-29,0
2023-10-22,56
2023-10-15,47
2023-10-08,100
2023-10-01,99
2023-09-24,46
2023-09-17,56
2023-09-10,23
2023-09-03,43
2023-08-27,58
2023-08-20,46
2023-08-13,15
2023-08-06,54
2023-07-30,34
2023-07-23,66
2023-07-16,50
2023-07-09,9
2023-07-02,55
2023-06-25,21
2023-06-18,56
2023-06-11,30
2023-06-04,41
2023-05-28,19
2023-05-21,47
2023-05-14,44
2023-05-07,37
2023-04-30,41
2023-04-23,36
2023-04-16,21
2023-04-09,20
2023-04-02,40
2023-03-26,29
2023-03-19,57
2023-03-12,26
2023-03-05,41
2023-02-26,66
2023-02-19,36
2023-02-12,53
2023-02-05,53
2023-01-29,0
2023-01-22,24
2023-01-15,40
2023-01-08,35
2023-01-01,52
2022-12-25,43
2022-12-18,34
2022-12-11,36
2022-12-04,63
2022-11-27,27
2022-11-20,38
2022-11-13,42
2022-11-06,54
