Semaine,Value
2023-10-29,35
2023-10-22,33
2023-10-15,39
2023-10-08,33
2023-10-01,34
2023-09-24,38
2023-09-17,42
2023-09-10,41
2023-09-03,43
2023-08-27,40
2023-08-20,35
2023-08-13,36
2023-08-06,38
2023-07-30,36
2023-07-23,43
2023-07-16,40
2023-07-09,37
2023-07-02,38
2023-06-25,42
2023-06-18,35
2023-06-11,39
2023-06-04,33
2023-05-28,38
2023-05-21,35
2023-05-14,34
2023-05-07,33
2023-04-30,37
2023-04-23,42
2023-04-16,37
2023-04-09,39
2023-04-02,40
2023-03-26,34
2023-03-19,38
2023-03-12,38
2023-03-05,36
2023-02-26,33
2023-02-19,39
2023-02-12,45
2023-02-05,46
2023-01-29,49
2023-01-22,48
2023-01-15,63
2023-01-08,100
2023-01-01,75
2022-12-25,59
2022-12-18,52
2022-12-11,47
2022-12-04,42
2022-11-27,41
2022-11-20,54
2022-11-13,42
2022-11-06,38
