Semaine,Value
2023-10-29,0
2023-10-22,25
2023-10-15,30
2023-10-08,31
2023-10-01,16
2023-09-24,57
2023-09-17,19
2023-09-10,27
2023-09-03,12
2023-08-27,27
2023-08-20,53
2023-08-13,40
2023-08-06,32
2023-07-30,39
2023-07-23,27
2023-07-16,41
2023-07-09,39
2023-07-02,30
2023-06-25,52
2023-06-18,21
2023-06-11,29
2023-06-04,54
2023-05-28,41
2023-05-21,61
2023-05-14,30
2023-05-07,42
2023-04-30,34
2023-04-23,64
2023-04-16,55
2023-04-09,20
2023-04-02,50
2023-03-26,63
2023-03-19,57
2023-03-12,63
2023-03-05,71
2023-02-26,52
2023-02-19,31
2023-02-12,31
2023-02-05,63
2023-01-29,58
2023-01-22,53
2023-01-15,53
2023-01-08,45
2023-01-01,79
2022-12-25,59
2022-12-18,67
2022-12-11,42
2022-12-04,38
2022-11-27,56
2022-11-20,36
2022-11-13,75
2022-11-06,100
