Semaine,Value
2023-10-29,47
2023-10-22,30
2023-10-15,26
2023-10-08,25
2023-10-01,20
2023-09-24,22
2023-09-17,17
2023-09-10,23
2023-09-03,30
2023-08-27,32
2023-08-20,19
2023-08-13,22
2023-08-06,17
2023-07-30,22
2023-07-23,27
2023-07-16,11
2023-07-09,21
2023-07-02,39
2023-06-25,24
2023-06-18,29
2023-06-11,36
2023-06-04,33
2023-05-28,33
2023-05-21,39
2023-05-14,29
2023-05-07,21
2023-04-30,24
2023-04-23,35
2023-04-16,28
2023-04-09,56
2023-04-02,34
2023-03-26,49
2023-03-19,47
2023-03-12,40
2023-03-05,53
2023-02-26,47
2023-02-19,100
2023-02-12,40
2023-02-05,35
2023-01-29,51
2023-01-22,71
2023-01-15,80
2023-01-08,36
2023-01-01,28
2022-12-25,29
2022-12-18,32
2022-12-11,36
2022-12-04,34
2022-11-27,41
2022-11-20,39
2022-11-13,44
2022-11-06,56
