Semaine,Value
2023-11-05,56
2023-10-29,40
2023-10-22,48
2023-10-15,42
2023-10-08,43
2023-10-01,54
2023-09-24,53
2023-09-17,60
2023-09-10,92
2023-09-03,67
2023-08-27,60
2023-08-20,53
2023-08-13,66
2023-08-06,58
2023-07-30,51
2023-07-23,60
2023-07-16,53
2023-07-09,49
2023-07-02,64
2023-06-25,55
2023-06-18,52
2023-06-11,56
2023-06-04,55
2023-05-28,64
2023-05-21,51
2023-05-14,54
2023-05-07,80
2023-04-30,90
2023-04-23,62
2023-04-16,57
2023-04-09,51
2023-04-02,51
2023-03-26,52
2023-03-19,55
2023-03-12,60
2023-03-05,57
2023-02-26,74
2023-02-19,100
2023-02-12,79
2023-02-05,76
2023-01-29,65
2023-01-22,81
2023-01-15,68
2023-01-08,90
2023-01-01,66
2022-12-25,66
2022-12-18,62
2022-12-11,69
2022-12-04,57
2022-11-27,64
2022-11-20,68
2022-11-13,58
