Semaine,Value
2023-11-05,32
2023-10-29,38
2023-10-22,45
2023-10-15,35
2023-10-08,35
2023-10-01,37
2023-09-24,32
2023-09-17,32
2023-09-10,34
2023-09-03,38
2023-08-27,37
2023-08-20,33
2023-08-13,34
2023-08-06,43
2023-07-30,39
2023-07-23,32
2023-07-16,40
2023-07-09,38
2023-07-02,52
2023-06-25,34
2023-06-18,33
2023-06-11,37
2023-06-04,37
2023-05-28,44
2023-05-21,78
2023-05-14,83
2023-05-07,38
2023-04-30,33
2023-04-23,36
2023-04-16,32
2023-04-09,33
2023-04-02,34
2023-03-26,36
2023-03-19,36
2023-03-12,31
2023-03-05,37
2023-02-26,35
2023-02-19,45
2023-02-12,70
2023-02-05,100
2023-01-29,38
2023-01-22,37
2023-01-15,30
2023-01-08,34
2023-01-01,34
2022-12-25,42
2022-12-18,34
2022-12-11,30
2022-12-04,40
2022-11-27,41
2022-11-20,35
2022-11-13,42
