Semaine,Value
2023-11-05,0
2023-10-29,0
2023-10-22,0
2023-10-15,23
2023-10-08,13
2023-10-01,16
2023-09-24,12
2023-09-17,0
2023-09-10,22
2023-09-03,0
2023-08-27,0
2023-08-20,22
2023-08-13,0
2023-08-06,20
2023-07-30,0
2023-07-23,0
2023-07-16,21
2023-07-09,0
2023-07-02,0
2023-06-25,0
2023-06-18,0
2023-06-11,0
2023-06-04,0
2023-05-28,20
2023-05-21,13
2023-05-14,29
2023-05-07,0
2023-04-30,0
2023-04-23,22
2023-04-16,0
2023-04-09,25
2023-04-02,17
2023-03-26,0
2023-03-19,11
2023-03-12,23
2023-03-05,0
2023-02-26,19
2023-02-19,16
2023-02-12,0
2023-02-05,19
2023-01-29,27
2023-01-22,17
2023-01-15,100
2023-01-08,19
2023-01-01,0
2022-12-25,0
2022-12-18,0
2022-12-11,0
2022-12-04,0
2022-11-27,22
2022-11-20,0
2022-11-13,0
