Semaine,Value
2023-11-05,35
2023-10-29,59
2023-10-22,50
2023-10-15,71
2023-10-08,100
2023-10-01,47
2023-09-24,44
2023-09-17,38
2023-09-10,62
2023-09-03,45
2023-08-27,39
2023-08-20,40
2023-08-13,61
2023-08-06,50
2023-07-30,55
2023-07-23,44
2023-07-16,59
2023-07-09,57
2023-07-02,27
2023-06-25,38
2023-06-18,38
2023-06-11,26
2023-06-04,41
2023-05-28,35
2023-05-21,31
2023-05-14,33
2023-05-07,26
2023-04-30,20
2023-04-23,32
2023-04-16,56
2023-04-09,39
2023-04-02,28
2023-03-26,46
2023-03-19,36
2023-03-12,33
2023-03-05,33
2023-02-26,37
2023-02-19,42
2023-02-12,23
2023-02-05,35
2023-01-29,23
2023-01-22,25
2023-01-15,50
2023-01-08,20
2023-01-01,26
2022-12-25,33
2022-12-18,42
2022-12-11,39
2022-12-04,6
2022-11-27,24
2022-11-20,34
2022-11-13,31
