Semaine,Value
2023-11-05,73
2023-10-29,63
2023-10-22,67
2023-10-15,61
2023-10-08,65
2023-10-01,91
2023-09-24,78
2023-09-17,62
2023-09-10,52
2023-09-03,61
2023-08-27,36
2023-08-20,100
2023-08-13,47
2023-08-06,35
2023-07-30,42
2023-07-23,45
2023-07-16,49
2023-07-09,75
2023-07-02,78
2023-06-25,57
2023-06-18,77
2023-06-11,75
2023-06-04,89
2023-05-28,50
2023-05-21,30
2023-05-14,77
2023-05-07,47
2023-04-30,49
2023-04-23,33
2023-04-16,30
2023-04-09,70
2023-04-02,32
2023-03-26,75
2023-03-19,39
2023-03-12,46
2023-03-05,61
2023-02-26,41
2023-02-19,51
2023-02-12,49
2023-02-05,75
2023-01-29,61
2023-01-22,65
2023-01-15,54
2023-01-08,43
2023-01-01,44
2022-12-25,57
2022-12-18,52
2022-12-11,37
2022-12-04,59
2022-11-27,43
2022-11-20,56
2022-11-13,48
