Semaine,Value
2023-11-05,49
2023-10-29,46
2023-10-22,46
2023-10-15,47
2023-10-08,47
2023-10-01,48
2023-09-24,50
2023-09-17,55
2023-09-10,52
2023-09-03,60
2023-08-27,60
2023-08-20,54
2023-08-13,60
2023-08-06,67
2023-07-30,66
2023-07-23,69
2023-07-16,94
2023-07-09,100
2023-07-02,67
2023-06-25,59
2023-06-18,56
2023-06-11,53
2023-06-04,59
2023-05-28,61
2023-05-21,68
2023-05-14,68
2023-05-07,79
2023-04-30,80
2023-04-23,78
2023-04-16,70
2023-04-09,59
2023-04-02,63
2023-03-26,73
2023-03-19,87
2023-03-12,85
2023-03-05,96
2023-02-26,55
2023-02-19,55
2023-02-12,58
2023-02-05,61
2023-01-29,53
2023-01-22,55
2023-01-15,55
2023-01-08,59
2023-01-01,60
2022-12-25,53
2022-12-18,52
2022-12-11,57
2022-12-04,59
2022-11-27,69
2022-11-20,86
