Semaine,Value
2023-10-29,30
2023-10-22,50
2023-10-15,43
2023-10-08,34
2023-10-01,46
2023-09-24,34
2023-09-17,37
2023-09-10,42
2023-09-03,54
2023-08-27,48
2023-08-20,32
2023-08-13,38
2023-08-06,42
2023-07-30,41
2023-07-23,32
2023-07-16,46
2023-07-09,41
2023-07-02,55
2023-06-25,44
2023-06-18,45
2023-06-11,47
2023-06-04,59
2023-05-28,47
2023-05-21,49
2023-05-14,40
2023-05-07,45
2023-04-30,39
2023-04-23,36
2023-04-16,51
2023-04-09,54
2023-04-02,67
2023-03-26,50
2023-03-19,50
2023-03-12,58
2023-03-05,48
2023-02-26,43
2023-02-19,47
2023-02-12,49
2023-02-05,39
2023-01-29,39
2023-01-22,50
2023-01-15,49
2023-01-08,100
2023-01-01,59
2022-12-25,82
2022-12-18,90
2022-12-11,64
2022-12-04,59
2022-11-27,59
2022-11-20,55
2022-11-13,55
