Semaine,Value
2023-11-05,51
2023-10-29,69
2023-10-22,67
2023-10-15,55
2023-10-08,52
2023-10-01,68
2023-09-24,55
2023-09-17,50
2023-09-10,52
2023-09-03,59
2023-08-27,55
2023-08-20,50
2023-08-13,54
2023-08-06,61
2023-07-30,56
2023-07-23,61
2023-07-16,62
2023-07-09,58
2023-07-02,57
2023-06-25,57
2023-06-18,54
2023-06-11,60
2023-06-04,59
2023-05-28,62
2023-05-21,82
2023-05-14,57
2023-05-07,51
2023-04-30,63
2023-04-23,69
2023-04-16,100
2023-04-09,80
2023-04-02,62
2023-03-26,81
2023-03-19,70
2023-03-12,75
2023-03-05,66
2023-02-26,66
2023-02-19,70
2023-02-12,52
2023-02-05,66
2023-01-29,65
2023-01-22,61
2023-01-15,71
2023-01-08,62
2023-01-01,58
2022-12-25,49
2022-12-18,57
2022-12-11,53
2022-12-04,58
2022-11-27,57
2022-11-20,60
2022-11-13,64
