Semaine,Value
2023-11-05,27
2023-10-29,21
2023-10-22,33
2023-10-15,42
2023-10-08,55
2023-10-01,50
2023-09-24,33
2023-09-17,32
2023-09-10,27
2023-09-03,43
2023-08-27,100
2023-08-20,83
2023-08-13,35
2023-08-06,28
2023-07-30,29
2023-07-23,23
2023-07-16,30
2023-07-09,31
2023-07-02,21
2023-06-25,25
2023-06-18,40
2023-06-11,59
2023-06-04,67
2023-05-28,38
2023-05-21,34
2023-05-14,43
2023-05-07,29
2023-04-30,29
2023-04-23,23
2023-04-16,44
2023-04-09,17
2023-04-02,27
2023-03-26,64
2023-03-19,31
2023-03-12,31
2023-03-05,26
2023-02-26,14
2023-02-19,18
2023-02-12,29
2023-02-05,32
2023-01-29,31
2023-01-22,27
2023-01-15,28
2023-01-08,43
2023-01-01,32
2022-12-25,47
2022-12-18,21
2022-12-11,26
2022-12-04,34
2022-11-27,42
2022-11-20,44
2022-11-13,58
