Semaine,Value
2023-10-29,0
2023-10-22,35
2023-10-15,100
2023-10-08,82
2023-10-01,39
2023-09-24,0
2023-09-17,33
2023-09-10,25
2023-09-03,17
2023-08-27,0
2023-08-20,45
2023-08-13,33
2023-08-06,52
2023-07-30,25
2023-07-23,38
2023-07-16,0
2023-07-09,47
2023-07-02,0
2023-06-25,0
2023-06-18,0
2023-06-11,39
2023-06-04,0
2023-05-28,0
2023-05-21,20
2023-05-14,0
2023-05-07,39
2023-04-30,0
2023-04-23,26
2023-04-16,27
2023-04-09,0
2023-04-02,0
2023-03-26,16
2023-03-19,0
2023-03-12,54
2023-03-05,0
2023-02-26,19
2023-02-19,17
2023-02-12,0
2023-02-05,30
2023-01-29,43
2023-01-22,24
2023-01-15,15
2023-01-08,0
2023-01-01,0
2022-12-25,38
2022-12-18,0
2022-12-11,22
2022-12-04,0
2022-11-27,0
2022-11-20,25
2022-11-13,14
2022-11-06,0
