Semaine,Value
2023-10-29,54
2023-10-22,48
2023-10-15,36
2023-10-08,31
2023-10-01,40
2023-09-24,33
2023-09-17,24
2023-09-10,32
2023-09-03,41
2023-08-27,48
2023-08-20,39
2023-08-13,45
2023-08-06,44
2023-07-30,41
2023-07-23,56
2023-07-16,41
2023-07-09,46
2023-07-02,44
2023-06-25,56
2023-06-18,41
2023-06-11,45
2023-06-04,39
2023-05-28,41
2023-05-21,41
2023-05-14,53
2023-05-07,40
2023-04-30,47
2023-04-23,46
2023-04-16,31
2023-04-09,40
2023-04-02,46
2023-03-26,39
2023-03-19,41
2023-03-12,48
2023-03-05,42
2023-02-26,49
2023-02-19,56
2023-02-12,50
2023-02-05,49
2023-01-29,61
2023-01-22,62
2023-01-15,71
2023-01-08,100
2023-01-01,61
2022-12-25,42
2022-12-18,51
2022-12-11,42
2022-12-04,43
2022-11-27,45
2022-11-20,52
2022-11-13,32
2022-11-06,49
