Semaine,Value
2023-11-05,61
2023-10-29,39
2023-10-22,35
2023-10-15,40
2023-10-08,33
2023-10-01,14
2023-09-24,54
2023-09-17,27
2023-09-10,23
2023-09-03,11
2023-08-27,27
2023-08-20,30
2023-08-13,61
2023-08-06,77
2023-07-30,36
2023-07-23,30
2023-07-16,19
2023-07-09,92
2023-07-02,41
2023-06-25,68
2023-06-18,0
2023-06-11,34
2023-06-04,100
2023-05-28,40
2023-05-21,21
2023-05-14,65
2023-05-07,64
2023-04-30,33
2023-04-23,55
2023-04-16,46
2023-04-09,67
2023-04-02,61
2023-03-26,56
2023-03-19,34
2023-03-12,61
2023-03-05,38
2023-02-26,30
2023-02-19,30
2023-02-12,52
2023-02-05,45
2023-01-29,40
2023-01-22,25
2023-01-15,11
2023-01-08,41
2023-01-01,44
2022-12-25,84
2022-12-18,75
2022-12-11,56
2022-12-04,55
2022-11-27,83
2022-11-20,13
2022-11-13,43
