Semaine,Value
2023-10-29,86
2023-10-22,56
2023-10-15,30
2023-10-08,20
2023-10-01,17
2023-09-24,22
2023-09-17,16
2023-09-10,26
2023-09-03,25
2023-08-27,31
2023-08-20,16
2023-08-13,29
2023-08-06,32
2023-07-30,43
2023-07-23,40
2023-07-16,22
2023-07-09,31
2023-07-02,41
2023-06-25,36
2023-06-18,23
2023-06-11,32
2023-06-04,20
2023-05-28,27
2023-05-21,11
2023-05-14,24
2023-05-07,24
2023-04-30,29
2023-04-23,39
2023-04-16,22
2023-04-09,25
2023-04-02,44
2023-03-26,33
2023-03-19,39
2023-03-12,21
2023-03-05,26
2023-02-26,26
2023-02-19,21
2023-02-12,37
2023-02-05,31
2023-01-29,28
2023-01-22,34
2023-01-15,31
2023-01-08,58
2023-01-01,61
2022-12-25,100
2022-12-18,41
2022-12-11,40
2022-12-04,26
2022-11-27,39
2022-11-20,52
2022-11-13,30
