Semaine,Value
2023-10-22,48
2023-10-15,37
2023-10-08,41
2023-10-01,41
2023-09-24,36
2023-09-17,42
2023-09-10,43
2023-09-03,46
2023-08-27,42
2023-08-20,40
2023-08-13,43
2023-08-06,44
2023-07-30,50
2023-07-23,55
2023-07-16,43
2023-07-09,52
2023-07-02,47
2023-06-25,46
2023-06-18,45
2023-06-11,37
2023-06-04,33
2023-05-28,39
2023-05-21,39
2023-05-14,39
2023-05-07,41
2023-04-30,43
2023-04-23,39
2023-04-16,53
2023-04-09,41
2023-04-02,42
2023-03-26,52
2023-03-19,79
2023-03-12,100
2023-03-05,51
2023-02-26,38
2023-02-19,38
2023-02-12,34
2023-02-05,33
2023-01-29,35
2023-01-22,34
2023-01-15,38
2023-01-08,38
2023-01-01,39
2022-12-25,78
2022-12-18,58
2022-12-11,49
2022-12-04,51
2022-11-27,51
2022-11-20,47
2022-11-13,33
2022-11-06,31
