Semaine,Value
2023-10-29,53
2023-10-22,52
2023-10-15,61
2023-10-08,59
2023-10-01,64
2023-09-24,55
2023-09-17,49
2023-09-10,52
2023-09-03,70
2023-08-27,66
2023-08-20,77
2023-08-13,92
2023-08-06,75
2023-07-30,76
2023-07-23,86
2023-07-16,100
2023-07-09,79
2023-07-02,93
2023-06-25,89
2023-06-18,85
2023-06-11,66
2023-06-04,91
2023-05-28,69
2023-05-21,81
2023-05-14,91
2023-05-07,84
2023-04-30,70
2023-04-23,79
2023-04-16,75
2023-04-09,66
2023-04-02,69
2023-03-26,72
2023-03-19,55
2023-03-12,55
2023-03-05,44
2023-02-26,54
2023-02-19,52
2023-02-12,59
2023-02-05,39
2023-01-29,35
2023-01-22,55
2023-01-15,46
2023-01-08,45
2023-01-01,43
2022-12-25,52
2022-12-18,40
2022-12-11,38
2022-12-04,49
2022-11-27,39
2022-11-20,36
2022-11-13,39
2022-11-06,42
