Semaine,Value
2023-11-05,15
2023-10-29,23
2023-10-22,34
2023-10-15,100
2023-10-08,19
2023-10-01,20
2023-09-24,16
2023-09-17,24
2023-09-10,19
2023-09-03,20
2023-08-27,16
2023-08-20,27
2023-08-13,33
2023-08-06,38
2023-07-30,39
2023-07-23,62
2023-07-16,37
2023-07-09,28
2023-07-02,33
2023-06-25,26
2023-06-18,19
2023-06-11,19
2023-06-04,34
2023-05-28,21
2023-05-21,28
2023-05-14,54
2023-05-07,28
2023-04-30,21
2023-04-23,17
2023-04-16,23
2023-04-09,30
2023-04-02,23
2023-03-26,27
2023-03-19,30
2023-03-12,16
2023-03-05,19
2023-02-26,21
2023-02-19,17
2023-02-12,31
2023-02-05,17
2023-01-29,19
2023-01-22,33
2023-01-15,28
2023-01-08,26
2023-01-01,14
2022-12-25,22
2022-12-18,33
2022-12-11,21
2022-12-04,32
2022-11-27,30
2022-11-20,39
2022-11-13,31
