Semaine,Value
2023-11-05,100
2023-10-29,38
2023-10-22,34
2023-10-15,38
2023-10-08,38
2023-10-01,29
2023-09-24,31
2023-09-17,30
2023-09-10,34
2023-09-03,39
2023-08-27,41
2023-08-20,34
2023-08-13,36
2023-08-06,40
2023-07-30,44
2023-07-23,47
2023-07-16,50
2023-07-09,51
2023-07-02,48
2023-06-25,51
2023-06-18,52
2023-06-11,44
2023-06-04,45
2023-05-28,43
2023-05-21,43
2023-05-14,40
2023-05-07,38
2023-04-30,43
2023-04-23,56
2023-04-16,75
2023-04-09,66
2023-04-02,77
2023-03-26,81
2023-03-19,77
2023-03-12,77
2023-03-05,66
2023-02-26,42
2023-02-19,54
2023-02-12,56
2023-02-05,53
2023-01-29,48
2023-01-22,53
2023-01-15,51
2023-01-08,56
2023-01-01,54
2022-12-25,68
2022-12-18,50
2022-12-11,61
2022-12-04,50
2022-11-27,46
2022-11-20,53
2022-11-13,50
