Semaine,Value
2023-11-05,100
2023-10-29,30
2023-10-22,32
2023-10-15,31
2023-10-08,31
2023-10-01,36
2023-09-24,32
2023-09-17,40
2023-09-10,34
2023-09-03,14
2023-08-27,18
2023-08-20,32
2023-08-13,16
2023-08-06,27
2023-07-30,31
2023-07-23,30
2023-07-16,13
2023-07-09,40
2023-07-02,22
2023-06-25,23
2023-06-18,53
2023-06-11,40
2023-06-04,32
2023-05-28,0
2023-05-21,36
2023-05-14,22
2023-05-07,20
2023-04-30,39
2023-04-23,35
2023-04-16,41
2023-04-09,38
2023-04-02,54
2023-03-26,65
2023-03-19,61
2023-03-12,64
2023-03-05,39
2023-02-26,29
2023-02-19,49
2023-02-12,32
2023-02-05,40
2023-01-29,27
2023-01-22,18
2023-01-15,32
2023-01-08,20
2023-01-01,19
2022-12-25,30
2022-12-18,16
2022-12-11,25
2022-12-04,37
2022-11-27,40
2022-11-20,33
2022-11-13,26
