Semaine,Value
2023-11-12,62
2023-11-05,53
2023-10-29,81
2023-10-22,89
2023-10-15,42
2023-10-08,45
2023-10-01,49
2023-09-24,44
2023-09-17,57
2023-09-10,100
2023-09-03,59
2023-08-27,50
2023-08-20,74
2023-08-13,97
2023-08-06,72
2023-07-30,39
2023-07-23,34
2023-07-16,31
2023-07-09,40
2023-07-02,47
2023-06-25,48
2023-06-18,36
2023-06-11,49
2023-06-04,24
2023-05-28,28
2023-05-21,28
2023-05-14,26
2023-05-07,25
2023-04-30,19
2023-04-23,20
2023-04-16,23
2023-04-09,22
2023-04-02,21
2023-03-26,23
2023-03-19,31
2023-03-12,24
2023-03-05,25
2023-02-26,19
2023-02-19,27
2023-02-12,21
2023-02-05,28
2023-01-29,20
2023-01-22,24
2023-01-15,23
2023-01-08,21
2023-01-01,22
2022-12-25,26
2022-12-18,29
2022-12-11,30
2022-12-04,24
2022-11-27,23
2022-11-20,24
