Semaine,Value
2023-11-05,53
2023-10-29,53
2023-10-22,50
2023-10-15,48
2023-10-08,41
2023-10-01,40
2023-09-24,34
2023-09-17,38
2023-09-10,37
2023-09-03,40
2023-08-27,46
2023-08-20,47
2023-08-13,46
2023-08-06,53
2023-07-30,53
2023-07-23,100
2023-07-16,65
2023-07-09,51
2023-07-02,65
2023-06-25,81
2023-06-18,73
2023-06-11,78
2023-06-04,73
2023-05-28,59
2023-05-21,41
2023-05-14,42
2023-05-07,42
2023-04-30,41
2023-04-23,54
2023-04-16,40
2023-04-09,31
2023-04-02,36
2023-03-26,37
2023-03-19,33
2023-03-12,36
2023-03-05,35
2023-02-26,42
2023-02-19,41
2023-02-12,37
2023-02-05,44
2023-01-29,46
2023-01-22,51
2023-01-15,55
2023-01-08,53
2023-01-01,67
2022-12-25,68
2022-12-18,79
2022-12-11,72
2022-12-04,76
2022-11-27,52
2022-11-20,66
2022-11-13,51
