Semaine,Value
2023-11-05,35
2023-10-29,37
2023-10-22,34
2023-10-15,50
2023-10-08,50
2023-10-01,43
2023-09-24,54
2023-09-17,42
2023-09-10,32
2023-09-03,33
2023-08-27,53
2023-08-20,28
2023-08-13,39
2023-08-06,40
2023-07-30,30
2023-07-23,100
2023-07-16,80
2023-07-09,61
2023-07-02,51
2023-06-25,43
2023-06-18,44
2023-06-11,36
2023-06-04,38
2023-05-28,36
2023-05-21,40
2023-05-14,39
2023-05-07,30
2023-04-30,36
2023-04-23,33
2023-04-16,53
2023-04-09,27
2023-04-02,38
2023-03-26,78
2023-03-19,39
2023-03-12,21
2023-03-05,23
2023-02-26,37
2023-02-19,53
2023-02-12,35
2023-02-05,47
2023-01-29,66
2023-01-22,69
2023-01-15,37
2023-01-08,35
2023-01-01,37
2022-12-25,37
2022-12-18,39
2022-12-11,37
2022-12-04,48
2022-11-27,42
2022-11-20,45
2022-11-13,51
