Semaine,Value
2023-10-29,74
2023-10-22,86
2023-10-15,73
2023-10-08,72
2023-10-01,95
2023-09-24,56
2023-09-17,64
2023-09-10,66
2023-09-03,68
2023-08-27,61
2023-08-20,71
2023-08-13,80
2023-08-06,64
2023-07-30,59
2023-07-23,56
2023-07-16,61
2023-07-09,68
2023-07-02,71
2023-06-25,72
2023-06-18,67
2023-06-11,100
2023-06-04,51
2023-05-28,62
2023-05-21,67
2023-05-14,71
2023-05-07,62
2023-04-30,58
2023-04-23,80
2023-04-16,71
2023-04-09,75
2023-04-02,91
2023-03-26,92
2023-03-19,76
2023-03-12,88
2023-03-05,83
2023-02-26,70
2023-02-19,83
2023-02-12,68
2023-02-05,72
2023-01-29,93
2023-01-22,66
2023-01-15,70
2023-01-08,71
2023-01-01,72
2022-12-25,60
2022-12-18,55
2022-12-11,79
2022-12-04,67
2022-11-27,70
2022-11-20,61
2022-11-13,73
