Semaine,Value
2023-11-05,33
2023-10-29,22
2023-10-22,24
2023-10-15,23
2023-10-08,25
2023-10-01,22
2023-09-24,25
2023-09-17,25
2023-09-10,34
2023-09-03,31
2023-08-27,33
2023-08-20,39
2023-08-13,41
2023-08-06,47
2023-07-30,44
2023-07-23,32
2023-07-16,44
2023-07-09,100
2023-07-02,35
2023-06-25,33
2023-06-18,34
2023-06-11,37
2023-06-04,40
2023-05-28,43
2023-05-21,66
2023-05-14,49
2023-05-07,53
2023-04-30,54
2023-04-23,34
2023-04-16,35
2023-04-09,36
2023-04-02,30
2023-03-26,39
2023-03-19,27
2023-03-12,26
2023-03-05,27
2023-02-26,28
2023-02-19,75
2023-02-12,37
2023-02-05,30
2023-01-29,36
2023-01-22,33
2023-01-15,52
2023-01-08,33
2023-01-01,30
2022-12-25,27
2022-12-18,29
2022-12-11,20
2022-12-04,25
2022-11-27,23
2022-11-20,28
2022-11-13,26
