Semaine,Value
2023-11-05,55
2023-10-29,45
2023-10-22,100
2023-10-15,97
2023-10-08,25
2023-10-01,24
2023-09-24,29
2023-09-17,32
2023-09-10,30
2023-09-03,55
2023-08-27,63
2023-08-20,62
2023-08-13,64
2023-08-06,66
2023-07-30,51
2023-07-23,54
2023-07-16,43
2023-07-09,49
2023-07-02,59
2023-06-25,50
2023-06-18,65
2023-06-11,41
2023-06-04,41
2023-05-28,45
2023-05-21,31
2023-05-14,19
2023-05-07,18
2023-04-30,23
2023-04-23,18
2023-04-16,18
2023-04-09,32
2023-04-02,14
2023-03-26,21
2023-03-19,23
2023-03-12,22
2023-03-05,39
2023-02-26,23
2023-02-19,27
2023-02-12,22
2023-02-05,35
2023-01-29,19
2023-01-22,24
2023-01-15,22
2023-01-08,18
2023-01-01,25
2022-12-25,33
2022-12-18,24
2022-12-11,26
2022-12-04,19
2022-11-27,22
2022-11-20,22
2022-11-13,23
