Semaine,Value
2023-10-22,9
2023-10-15,9
2023-10-08,8
2023-10-01,11
2023-09-24,9
2023-09-17,9
2023-09-10,8
2023-09-03,8
2023-08-27,8
2023-08-20,7
2023-08-13,9
2023-08-06,8
2023-07-30,9
2023-07-23,13
2023-07-16,12
2023-07-09,12
2023-07-02,23
2023-06-25,23
2023-06-18,17
2023-06-11,26
2023-06-04,22
2023-05-28,8
2023-05-21,8
2023-05-14,13
2023-05-07,16
2023-04-30,100
2023-04-23,11
2023-04-16,12
2023-04-09,12
2023-04-02,10
2023-03-26,10
2023-03-19,14
2023-03-12,56
2023-03-05,30
2023-02-26,23
2023-02-19,20
2023-02-12,19
2023-02-05,23
2023-01-29,27
2023-01-22,47
2023-01-15,27
2023-01-08,27
2023-01-01,16
2022-12-25,30
2022-12-18,26
2022-12-11,21
2022-12-04,23
2022-11-27,17
2022-11-20,11
2022-11-13,8
2022-11-06,8
