Semaine,Value
2023-11-05,37
2023-10-29,38
2023-10-22,39
2023-10-15,41
2023-10-08,58
2023-10-01,46
2023-09-24,29
2023-09-17,48
2023-09-10,34
2023-09-03,34
2023-08-27,40
2023-08-20,40
2023-08-13,49
2023-08-06,36
2023-07-30,41
2023-07-23,46
2023-07-16,53
2023-07-09,51
2023-07-02,45
2023-06-25,46
2023-06-18,37
2023-06-11,35
2023-06-04,33
2023-05-28,44
2023-05-21,42
2023-05-14,47
2023-05-07,52
2023-04-30,46
2023-04-23,100
2023-04-16,39
2023-04-09,47
2023-04-02,53
2023-03-26,65
2023-03-19,40
2023-03-12,42
2023-03-05,47
2023-02-26,35
2023-02-19,33
2023-02-12,35
2023-02-05,38
2023-01-29,38
2023-01-22,38
2023-01-15,37
2023-01-08,41
2023-01-01,33
2022-12-25,25
2022-12-18,24
2022-12-11,39
2022-12-04,36
2022-11-27,44
2022-11-20,28
2022-11-13,40
