Semaine,Value
2023-11-05,100
2023-10-29,27
2023-10-22,13
2023-10-15,12
2023-10-08,16
2023-10-01,19
2023-09-24,35
2023-09-17,22
2023-09-10,58
2023-09-03,19
2023-08-27,37
2023-08-20,32
2023-08-13,24
2023-08-06,51
2023-07-30,17
2023-07-23,12
2023-07-16,10
2023-07-09,9
2023-07-02,10
2023-06-25,18
2023-06-18,13
2023-06-11,10
2023-06-04,9
2023-05-28,8
2023-05-21,8
2023-05-14,19
2023-05-07,12
2023-04-30,11
2023-04-23,19
2023-04-16,13
2023-04-09,8
2023-04-02,10
2023-03-26,10
2023-03-19,11
2023-03-12,17
2023-03-05,19
2023-02-26,78
2023-02-19,10
2023-02-12,23
2023-02-05,15
2023-01-29,22
2023-01-22,18
2023-01-15,13
2023-01-08,27
2023-01-01,56
2022-12-25,41
2022-12-18,26
2022-12-11,16
2022-12-04,19
2022-11-27,21
2022-11-20,33
