Semaine,Value
2023-11-05,0
2023-10-29,0
2023-10-22,74
2023-10-15,0
2023-10-08,0
2023-10-01,23
2023-09-24,0
2023-09-17,35
2023-09-10,0
2023-09-03,48
2023-08-27,17
2023-08-20,0
2023-08-13,19
2023-08-06,17
2023-07-30,14
2023-07-23,17
2023-07-16,0
2023-07-09,24
2023-07-02,0
2023-06-25,48
2023-06-18,0
2023-06-11,19
2023-06-04,28
2023-05-28,0
2023-05-21,0
2023-05-14,0
2023-05-07,30
2023-04-30,0
2023-04-23,34
2023-04-16,0
2023-04-09,46
2023-04-02,19
2023-03-26,100
2023-03-19,0
2023-03-12,18
2023-03-05,0
2023-02-26,69
2023-02-19,31
2023-02-12,26
2023-02-05,0
2023-01-29,0
2023-01-22,20
2023-01-15,0
2023-01-08,54
2023-01-01,0
2022-12-25,13
2022-12-18,18
2022-12-11,42
2022-12-04,0
2022-11-27,0
2022-11-20,30
2022-11-13,0
