Semaine,Value
2023-10-29,0
2023-10-22,21
2023-10-15,62
2023-10-08,0
2023-10-01,47
2023-09-24,57
2023-09-17,82
2023-09-10,16
2023-09-03,0
2023-08-27,0
2023-08-20,0
2023-08-13,16
2023-08-06,21
2023-07-30,23
2023-07-23,85
2023-07-16,18
2023-07-09,55
2023-07-02,37
2023-06-25,24
2023-06-18,100
2023-06-11,29
2023-06-04,29
2023-05-28,28
2023-05-21,44
2023-05-14,40
2023-05-07,43
2023-04-30,26
2023-04-23,0
2023-04-16,18
2023-04-09,34
2023-04-02,51
2023-03-26,37
2023-03-19,51
2023-03-12,23
2023-03-05,0
2023-02-26,35
2023-02-19,36
2023-02-12,31
2023-02-05,0
2023-01-29,26
2023-01-22,0
2023-01-15,55
2023-01-08,57
2023-01-01,30
2022-12-25,77
2022-12-18,16
2022-12-11,36
2022-12-04,38
2022-11-27,16
2022-11-20,31
2022-11-13,32
