Semaine,Value
2023-11-05,12
2023-10-29,13
2023-10-22,14
2023-10-15,16
2023-10-08,17
2023-10-01,15
2023-09-24,12
2023-09-17,14
2023-09-10,16
2023-09-03,14
2023-08-27,14
2023-08-20,14
2023-08-13,16
2023-08-06,17
2023-07-30,17
2023-07-23,18
2023-07-16,20
2023-07-09,19
2023-07-02,30
2023-06-25,18
2023-06-18,12
2023-06-11,13
2023-06-04,13
2023-05-28,15
2023-05-21,14
2023-05-14,13
2023-05-07,12
2023-04-30,12
2023-04-23,13
2023-04-16,13
2023-04-09,13
2023-04-02,15
2023-03-26,15
2023-03-19,15
2023-03-12,18
2023-03-05,16
2023-02-26,16
2023-02-19,19
2023-02-12,19
2023-02-05,39
2023-01-29,69
2023-01-22,49
2023-01-15,30
2023-01-08,100
2023-01-01,20
2022-12-25,17
2022-12-18,15
2022-12-11,15
2022-12-04,16
2022-11-27,11
2022-11-20,14
2022-11-13,11
