Semaine,Value
2023-10-29,0
2023-10-22,48
2023-10-15,88
2023-10-08,38
2023-10-01,34
2023-09-24,36
2023-09-17,47
2023-09-10,69
2023-09-03,61
2023-08-27,49
2023-08-20,39
2023-08-13,32
2023-08-06,52
2023-07-30,44
2023-07-23,36
2023-07-16,28
2023-07-09,51
2023-07-02,76
2023-06-25,48
2023-06-18,72
2023-06-11,55
2023-06-04,77
2023-05-28,61
2023-05-21,40
2023-05-14,46
2023-05-07,28
2023-04-30,34
2023-04-23,43
2023-04-16,28
2023-04-09,33
2023-04-02,39
2023-03-26,24
2023-03-19,32
2023-03-12,31
2023-03-05,29
2023-02-26,48
2023-02-19,100
2023-02-12,39
2023-02-05,27
2023-01-29,37
2023-01-22,50
2023-01-15,31
2023-01-08,80
2023-01-01,76
2022-12-25,51
2022-12-18,38
2022-12-11,25
2022-12-04,36
2022-11-27,22
2022-11-20,46
2022-11-13,46
2022-11-06,52
