Semaine,Value
2023-11-05,0
2023-10-29,100
2023-10-22,46
2023-10-15,64
2023-10-08,35
2023-10-01,0
2023-09-24,88
2023-09-17,42
2023-09-10,55
2023-09-03,65
2023-08-27,0
2023-08-20,54
2023-08-13,29
2023-08-06,55
2023-07-30,36
2023-07-23,43
2023-07-16,54
2023-07-09,62
2023-07-02,27
2023-06-25,43
2023-06-18,40
2023-06-11,44
2023-06-04,54
2023-05-28,61
2023-05-21,71
2023-05-14,20
2023-05-07,0
2023-04-30,52
2023-04-23,42
2023-04-16,37
2023-04-09,42
2023-04-02,42
2023-03-26,47
2023-03-19,56
2023-03-12,56
2023-03-05,51
2023-02-26,79
2023-02-19,9
2023-02-12,59
2023-02-05,43
2023-01-29,70
2023-01-22,45
2023-01-15,55
2023-01-08,45
2023-01-01,69
2022-12-25,66
2022-12-18,54
2022-12-11,44
2022-12-04,37
2022-11-27,52
2022-11-20,20
2022-11-13,25
