Semaine,Value
2023-10-29,0
2023-10-22,19
2023-10-15,22
2023-10-08,31
2023-10-01,25
2023-09-24,24
2023-09-17,21
2023-09-10,12
2023-09-03,9
2023-08-27,16
2023-08-20,14
2023-08-13,30
2023-08-06,17
2023-07-30,26
2023-07-23,9
2023-07-16,23
2023-07-09,20
2023-07-02,20
2023-06-25,25
2023-06-18,17
2023-06-11,100
2023-06-04,33
2023-05-28,24
2023-05-21,14
2023-05-14,13
2023-05-07,37
2023-04-30,21
2023-04-23,36
2023-04-16,40
2023-04-09,31
2023-04-02,22
2023-03-26,17
2023-03-19,23
2023-03-12,27
2023-03-05,30
2023-02-26,37
2023-02-19,11
2023-02-12,7
2023-02-05,16
2023-01-29,18
2023-01-22,14
2023-01-15,20
2023-01-08,15
2023-01-01,12
2022-12-25,0
2022-12-18,17
2022-12-11,16
2022-12-04,14
2022-11-27,15
2022-11-20,23
2022-11-13,18
2022-11-06,21
