Semaine,Value
2023-10-29,47
2023-10-22,62
2023-10-15,52
2023-10-08,52
2023-10-01,70
2023-09-24,73
2023-09-17,61
2023-09-10,82
2023-09-03,71
2023-08-27,74
2023-08-20,68
2023-08-13,63
2023-08-06,69
2023-07-30,77
2023-07-23,100
2023-07-16,58
2023-07-09,62
2023-07-02,78
2023-06-25,50
2023-06-18,56
2023-06-11,59
2023-06-04,49
2023-05-28,64
2023-05-21,70
2023-05-14,55
2023-05-07,61
2023-04-30,53
2023-04-23,63
2023-04-16,62
2023-04-09,53
2023-04-02,74
2023-03-26,66
2023-03-19,83
2023-03-12,78
2023-03-05,75
2023-02-26,86
2023-02-19,81
2023-02-12,67
2023-02-05,77
2023-01-29,70
2023-01-22,67
2023-01-15,92
2023-01-08,75
2023-01-01,53
2022-12-25,59
2022-12-18,96
2022-12-11,60
2022-12-04,81
2022-11-27,68
2022-11-20,51
2022-11-13,67
2022-11-06,89
