Semaine,Value
2023-10-29,41
2023-10-22,34
2023-10-15,32
2023-10-08,33
2023-10-01,0
2023-09-24,30
2023-09-17,75
2023-09-10,41
2023-09-03,38
2023-08-27,28
2023-08-20,0
2023-08-13,28
2023-08-06,28
2023-07-30,82
2023-07-23,73
2023-07-16,68
2023-07-09,0
2023-07-02,0
2023-06-25,0
2023-06-18,59
2023-06-11,73
2023-06-04,68
2023-05-28,0
2023-05-21,0
2023-05-14,52
2023-05-07,69
2023-04-30,38
2023-04-23,0
2023-04-16,0
2023-04-09,0
2023-04-02,26
2023-03-26,0
2023-03-19,0
2023-03-12,98
2023-03-05,59
2023-02-26,96
2023-02-19,0
2023-02-12,0
2023-02-05,0
2023-01-29,96
2023-01-22,0
2023-01-15,100
2023-01-08,0
2023-01-01,64
2022-12-25,75
2022-12-18,0
2022-12-11,0
2022-12-04,51
2022-11-27,26
2022-11-20,0
2022-11-13,45
