Semaine,Value
2023-10-29,88
2023-10-22,82
2023-10-15,50
2023-10-08,97
2023-10-01,57
2023-09-24,64
2023-09-17,56
2023-09-10,57
2023-09-03,69
2023-08-27,69
2023-08-20,46
2023-08-13,58
2023-08-06,66
2023-07-30,48
2023-07-23,50
2023-07-16,78
2023-07-09,64
2023-07-02,61
2023-06-25,45
2023-06-18,83
2023-06-11,56
2023-06-04,77
2023-05-28,42
2023-05-21,50
2023-05-14,59
2023-05-07,47
2023-04-30,67
2023-04-23,48
2023-04-16,53
2023-04-09,58
2023-04-02,39
2023-03-26,47
2023-03-19,59
2023-03-12,61
2023-03-05,41
2023-02-26,42
2023-02-19,73
2023-02-12,70
2023-02-05,62
2023-01-29,62
2023-01-22,59
2023-01-15,64
2023-01-08,58
2023-01-01,54
2022-12-25,72
2022-12-18,56
2022-12-11,51
2022-12-04,80
2022-11-27,60
2022-11-20,100
2022-11-13,93
