Semaine,Value
2023-11-05,39
2023-10-29,47
2023-10-22,39
2023-10-15,39
2023-10-08,49
2023-10-01,46
2023-09-24,54
2023-09-17,48
2023-09-10,69
2023-09-03,47
2023-08-27,53
2023-08-20,48
2023-08-13,95
2023-08-06,100
2023-07-30,48
2023-07-23,91
2023-07-16,60
2023-07-09,50
2023-07-02,46
2023-06-25,51
2023-06-18,33
2023-06-11,43
2023-06-04,30
2023-05-28,38
2023-05-21,34
2023-05-14,27
2023-05-07,16
2023-04-30,34
2023-04-23,18
2023-04-16,27
2023-04-09,42
2023-04-02,38
2023-03-26,55
2023-03-19,31
2023-03-12,26
2023-03-05,48
2023-02-26,45
2023-02-19,38
2023-02-12,60
2023-02-05,30
2023-01-29,39
2023-01-22,43
2023-01-15,45
2023-01-08,36
2023-01-01,58
2022-12-25,32
2022-12-18,56
2022-12-11,48
2022-12-04,65
2022-11-27,49
2022-11-20,36
2022-11-13,44
