Semaine,Value
2023-11-05,32
2023-10-29,14
2023-10-22,22
2023-10-15,0
2023-10-08,17
2023-10-01,19
2023-09-24,11
2023-09-17,18
2023-09-10,30
2023-09-03,35
2023-08-27,7
2023-08-20,21
2023-08-13,23
2023-08-06,15
2023-07-30,28
2023-07-23,0
2023-07-16,22
2023-07-09,18
2023-07-02,18
2023-06-25,23
2023-06-18,12
2023-06-11,40
2023-06-04,16
2023-05-28,24
2023-05-21,17
2023-05-14,26
2023-05-07,100
2023-04-30,15
2023-04-23,26
2023-04-16,25
2023-04-09,21
2023-04-02,17
2023-03-26,29
2023-03-19,24
2023-03-12,22
2023-03-05,28
2023-02-26,55
2023-02-19,73
2023-02-12,48
2023-02-05,74
2023-01-29,33
2023-01-22,31
2023-01-15,14
2023-01-08,13
2023-01-01,30
2022-12-25,51
2022-12-18,16
2022-12-11,10
2022-12-04,9
2022-11-27,18
2022-11-20,32
2022-11-13,18
