Semaine,Value
2023-11-05,77
2023-10-29,76
2023-10-22,77
2023-10-15,77
2023-10-08,78
2023-10-01,74
2023-09-24,70
2023-09-17,72
2023-09-10,79
2023-09-03,65
2023-08-27,67
2023-08-20,64
2023-08-13,68
2023-08-06,62
2023-07-30,62
2023-07-23,67
2023-07-16,63
2023-07-09,64
2023-07-02,67
2023-06-25,71
2023-06-18,62
2023-06-11,69
2023-06-04,61
2023-05-28,70
2023-05-21,76
2023-05-14,74
2023-05-07,80
2023-04-30,74
2023-04-23,84
2023-04-16,75
2023-04-09,77
2023-04-02,74
2023-03-26,86
2023-03-19,76
2023-03-12,75
2023-03-05,77
2023-02-26,82
2023-02-19,75
2023-02-12,71
2023-02-05,82
2023-01-29,96
2023-01-22,100
2023-01-15,77
2023-01-08,70
2023-01-01,65
2022-12-25,55
2022-12-18,56
2022-12-11,76
2022-12-04,87
2022-11-27,72
2022-11-20,63
2022-11-13,70
