Semaine,Value
2023-10-29,0
2023-10-22,6
2023-10-15,8
2023-10-08,9
2023-10-01,11
2023-09-24,18
2023-09-17,14
2023-09-10,100
2023-09-03,5
2023-08-27,6
2023-08-20,0
2023-08-13,5
2023-08-06,0
2023-07-30,10
2023-07-23,4
2023-07-16,0
2023-07-09,6
2023-07-02,0
2023-06-25,0
2023-06-18,0
2023-06-11,7
2023-06-04,3
2023-05-28,12
2023-05-21,0
2023-05-14,0
2023-05-07,3
2023-04-30,8
2023-04-23,0
2023-04-16,0
2023-04-09,9
2023-04-02,5
2023-03-26,0
2023-03-19,4
2023-03-12,9
2023-03-05,0
2023-02-26,9
2023-02-19,6
2023-02-12,4
2023-02-05,5
2023-01-29,4
2023-01-22,0
2023-01-15,5
2023-01-08,9
2023-01-01,0
2022-12-25,0
2022-12-18,4
2022-12-11,0
2022-12-04,5
2022-11-27,5
2022-11-20,0
2022-11-13,17
2022-11-06,13
