Semaine,Value
2023-11-05,10
2023-10-29,10
2023-10-22,13
2023-10-15,11
2023-10-08,12
2023-10-01,9
2023-09-24,14
2023-09-17,13
2023-09-10,20
2023-09-03,26
2023-08-27,13
2023-08-20,18
2023-08-13,20
2023-08-06,38
2023-07-30,22
2023-07-23,22
2023-07-16,21
2023-07-09,20
2023-07-02,23
2023-06-25,25
2023-06-18,28
2023-06-11,29
2023-06-04,25
2023-05-28,39
2023-05-21,15
2023-05-14,14
2023-05-07,19
2023-04-30,12
2023-04-23,31
2023-04-16,56
2023-04-09,58
2023-04-02,50
2023-03-26,36
2023-03-19,70
2023-03-12,48
2023-03-05,79
2023-02-26,71
2023-02-19,31
2023-02-12,38
2023-02-05,100
2023-01-29,52
2023-01-22,39
2023-01-15,48
2023-01-08,45
2023-01-01,17
2022-12-25,16
2022-12-18,12
2022-12-11,19
2022-12-04,16
2022-11-27,18
2022-11-20,33
2022-11-13,19
