Semaine,Value
2023-11-05,86
2023-10-29,75
2023-10-22,81
2023-10-15,69
2023-10-08,68
2023-10-01,76
2023-09-24,79
2023-09-17,86
2023-09-10,97
2023-09-03,88
2023-08-27,82
2023-08-20,79
2023-08-13,90
2023-08-06,71
2023-07-30,75
2023-07-23,87
2023-07-16,90
2023-07-09,82
2023-07-02,80
2023-06-25,86
2023-06-18,80
2023-06-11,83
2023-06-04,72
2023-05-28,82
2023-05-21,71
2023-05-14,75
2023-05-07,65
2023-04-30,76
2023-04-23,73
2023-04-16,80
2023-04-09,75
2023-04-02,75
2023-03-26,78
2023-03-19,78
2023-03-12,83
2023-03-05,73
2023-02-26,80
2023-02-19,90
2023-02-12,82
2023-02-05,91
2023-01-29,86
2023-01-22,82
2023-01-15,92
2023-01-08,89
2023-01-01,91
2022-12-25,100
2022-12-18,96
2022-12-11,82
2022-12-04,86
2022-11-27,79
2022-11-20,77
2022-11-13,82
