Semaine,Value
2023-11-05,68
2023-10-29,85
2023-10-22,49
2023-10-15,59
2023-10-08,52
2023-10-01,61
2023-09-24,44
2023-09-17,66
2023-09-10,61
2023-09-03,41
2023-08-27,46
2023-08-20,49
2023-08-13,52
2023-08-06,61
2023-07-30,57
2023-07-23,35
2023-07-16,41
2023-07-09,47
2023-07-02,47
2023-06-25,49
2023-06-18,56
2023-06-11,44
2023-06-04,54
2023-05-28,46
2023-05-21,45
2023-05-14,47
2023-05-07,54
2023-04-30,62
2023-04-23,66
2023-04-16,67
2023-04-09,73
2023-04-02,100
2023-03-26,36
2023-03-19,38
2023-03-12,35
2023-03-05,39
2023-02-26,44
2023-02-19,56
2023-02-12,86
2023-02-05,48
2023-01-29,48
2023-01-22,41
2023-01-15,47
2023-01-08,46
2023-01-01,64
2022-12-25,64
2022-12-18,58
2022-12-11,54
2022-12-04,94
2022-11-27,44
2022-11-20,50
2022-11-13,42
