Semaine,Value
2023-10-29,61
2023-10-22,66
2023-10-15,0
2023-10-08,52
2023-10-01,0
2023-09-24,86
2023-09-17,0
2023-09-10,50
2023-09-03,0
2023-08-27,81
2023-08-20,80
2023-08-13,50
2023-08-06,0
2023-07-30,0
2023-07-23,88
2023-07-16,0
2023-07-09,0
2023-07-02,0
2023-06-25,0
2023-06-18,0
2023-06-11,0
2023-06-04,45
2023-05-28,0
2023-05-21,99
2023-05-14,60
2023-05-07,0
2023-04-30,39
2023-04-23,61
2023-04-16,0
2023-04-09,0
2023-04-02,96
2023-03-26,85
2023-03-19,0
2023-03-12,0
2023-03-05,71
2023-02-26,0
2023-02-19,0
2023-02-12,0
2023-02-05,0
2023-01-29,70
2023-01-22,100
2023-01-15,0
2023-01-08,0
2023-01-01,65
2022-12-25,88
2022-12-18,0
2022-12-11,0
2022-12-04,0
2022-11-27,0
2022-11-20,84
2022-11-13,0
