Semaine,Value
2023-10-29,37
2023-10-22,50
2023-10-15,44
2023-10-08,52
2023-10-01,0
2023-09-24,25
2023-09-17,24
2023-09-10,39
2023-09-03,43
2023-08-27,19
2023-08-20,100
2023-08-13,23
2023-08-06,38
2023-07-30,0
2023-07-23,22
2023-07-16,36
2023-07-09,43
2023-07-02,61
2023-06-25,0
2023-06-18,0
2023-06-11,0
2023-06-04,36
2023-05-28,54
2023-05-21,44
2023-05-14,47
2023-05-07,22
2023-04-30,0
2023-04-23,25
2023-04-16,31
2023-04-09,21
2023-04-02,14
2023-03-26,0
2023-03-19,0
2023-03-12,25
2023-03-05,27
2023-02-26,57
2023-02-19,89
2023-02-12,14
2023-02-05,55
2023-01-29,47
2023-01-22,26
2023-01-15,64
2023-01-08,17
2023-01-01,48
2022-12-25,39
2022-12-18,26
2022-12-11,0
2022-12-04,0
2022-11-27,51
2022-11-20,25
2022-11-13,40
