Semaine,Value
2023-10-29,0
2023-10-22,60
2023-10-15,67
2023-10-08,46
2023-10-01,21
2023-09-24,42
2023-09-17,0
2023-09-10,0
2023-09-03,62
2023-08-27,80
2023-08-20,14
2023-08-13,62
2023-08-06,46
2023-07-30,23
2023-07-23,44
2023-07-16,50
2023-07-09,44
2023-07-02,16
2023-06-25,45
2023-06-18,57
2023-06-11,29
2023-06-04,0
2023-05-28,0
2023-05-21,67
2023-05-14,20
2023-05-07,30
2023-04-30,0
2023-04-23,55
2023-04-16,35
2023-04-09,100
2023-04-02,44
2023-03-26,57
2023-03-19,38
2023-03-12,85
2023-03-05,29
2023-02-26,51
2023-02-19,21
2023-02-12,31
2023-02-05,0
2023-01-29,31
2023-01-22,0
2023-01-15,35
2023-01-08,30
2023-01-01,38
2022-12-25,41
2022-12-18,68
2022-12-11,17
2022-12-04,0
2022-11-27,15
2022-11-20,34
2022-11-13,0
2022-11-06,36
