Semaine,Value
2023-10-29,87
2023-10-22,30
2023-10-15,41
2023-10-08,36
2023-10-01,38
2023-09-24,46
2023-09-17,34
2023-09-10,35
2023-09-03,33
2023-08-27,19
2023-08-20,24
2023-08-13,30
2023-08-06,29
2023-07-30,27
2023-07-23,27
2023-07-16,20
2023-07-09,29
2023-07-02,29
2023-06-25,25
2023-06-18,25
2023-06-11,28
2023-06-04,24
2023-05-28,23
2023-05-21,25
2023-05-14,18
2023-05-07,29
2023-04-30,31
2023-04-23,33
2023-04-16,49
2023-04-09,26
2023-04-02,28
2023-03-26,25
2023-03-19,31
2023-03-12,31
2023-03-05,28
2023-02-26,24
2023-02-19,21
2023-02-12,25
2023-02-05,25
2023-01-29,37
2023-01-22,42
2023-01-15,58
2023-01-08,41
2023-01-01,50
2022-12-25,42
2022-12-18,51
2022-12-11,58
2022-12-04,64
2022-11-27,100
2022-11-20,44
2022-11-13,36
2022-11-06,33
