Semaine,Value
2023-10-22,23
2023-10-15,0
2023-10-08,11
2023-10-01,10
2023-09-24,33
2023-09-17,18
2023-09-10,0
2023-09-03,29
2023-08-27,47
2023-08-20,8
2023-08-13,8
2023-08-06,10
2023-07-30,14
2023-07-23,21
2023-07-16,15
2023-07-09,20
2023-07-02,0
2023-06-25,15
2023-06-18,0
2023-06-11,21
2023-06-04,0
2023-05-28,19
2023-05-21,0
2023-05-14,24
2023-05-07,10
2023-04-30,15
2023-04-23,22
2023-04-16,29
2023-04-09,0
2023-04-02,20
2023-03-26,17
2023-03-19,14
2023-03-12,18
2023-03-05,0
2023-02-26,16
2023-02-19,20
2023-02-12,12
2023-02-05,7
2023-01-29,45
2023-01-22,21
2023-01-15,6
2023-01-08,19
2023-01-01,21
2022-12-25,100
2022-12-18,36
2022-12-11,77
2022-12-04,52
2022-11-27,70
2022-11-20,91
2022-11-13,18
2022-11-06,23
