Semaine,Value
2023-10-22,32
2023-10-15,38
2023-10-08,34
2023-10-01,41
2023-09-24,65
2023-09-17,41
2023-09-10,39
2023-09-03,40
2023-08-27,39
2023-08-20,32
2023-08-13,39
2023-08-06,78
2023-07-30,30
2023-07-23,37
2023-07-16,34
2023-07-09,37
2023-07-02,40
2023-06-25,100
2023-06-18,35
2023-06-11,33
2023-06-04,30
2023-05-28,38
2023-05-21,33
2023-05-14,34
2023-05-07,40
2023-04-30,55
2023-04-23,35
2023-04-16,45
2023-04-09,35
2023-04-02,44
2023-03-26,54
2023-03-19,52
2023-03-12,52
2023-03-05,51
2023-02-26,54
2023-02-19,83
2023-02-12,64
2023-02-05,39
2023-01-29,51
2023-01-22,36
2023-01-15,33
2023-01-08,34
2023-01-01,62
2022-12-25,40
2022-12-18,27
2022-12-11,24
2022-12-04,26
2022-11-27,26
2022-11-20,32
2022-11-13,25
2022-11-06,35
