Semaine,Value
2023-10-22,0
2023-10-15,34
2023-10-08,27
2023-10-01,26
2023-09-24,0
2023-09-17,0
2023-09-10,0
2023-09-03,0
2023-08-27,0
2023-08-20,0
2023-08-13,45
2023-08-06,0
2023-07-30,28
2023-07-23,90
2023-07-16,30
2023-07-09,0
2023-07-02,0
2023-06-25,25
2023-06-18,0
2023-06-11,0
2023-06-04,0
2023-05-28,0
2023-05-21,0
2023-05-14,28
2023-05-07,0
2023-04-30,22
2023-04-23,0
2023-04-16,49
2023-04-09,0
2023-04-02,0
2023-03-26,0
2023-03-19,39
2023-03-12,0
2023-03-05,0
2023-02-26,37
2023-02-19,0
2023-02-12,24
2023-02-05,0
2023-01-29,26
2023-01-22,28
2023-01-15,0
2023-01-08,0
2023-01-01,0
2022-12-25,93
2022-12-18,0
2022-12-11,25
2022-12-04,44
2022-11-27,0
2022-11-20,0
2022-11-13,100
2022-11-06,0
