Semaine,Value
2023-11-05,0
2023-10-29,62
2023-10-22,20
2023-10-15,28
2023-10-08,41
2023-10-01,0
2023-09-24,24
2023-09-17,0
2023-09-10,0
2023-09-03,26
2023-08-27,0
2023-08-20,40
2023-08-13,0
2023-08-06,26
2023-07-30,0
2023-07-23,22
2023-07-16,49
2023-07-09,28
2023-07-02,18
2023-06-25,17
2023-06-18,0
2023-06-11,31
2023-06-04,0
2023-05-28,32
2023-05-21,0
2023-05-14,27
2023-05-07,30
2023-04-30,0
2023-04-23,37
2023-04-16,0
2023-04-09,32
2023-04-02,96
2023-03-26,100
2023-03-19,38
2023-03-12,13
2023-03-05,0
2023-02-26,0
2023-02-19,22
2023-02-12,81
2023-02-05,30
2023-01-29,60
2023-01-22,15
2023-01-15,23
2023-01-08,66
2023-01-01,37
2022-12-25,0
2022-12-18,25
2022-12-11,26
2022-12-04,0
2022-11-27,43
2022-11-20,38
2022-11-13,100
