Semaine,Value
2023-10-29,60
2023-10-22,63
2023-10-15,60
2023-10-08,68
2023-10-01,61
2023-09-24,43
2023-09-17,39
2023-09-10,31
2023-09-03,36
2023-08-27,31
2023-08-20,20
2023-08-13,35
2023-08-06,49
2023-07-30,52
2023-07-23,69
2023-07-16,71
2023-07-09,70
2023-07-02,46
2023-06-25,80
2023-06-18,51
2023-06-11,48
2023-06-04,42
2023-05-28,27
2023-05-21,38
2023-05-14,55
2023-05-07,63
2023-04-30,100
2023-04-23,89
2023-04-16,65
2023-04-09,35
2023-04-02,54
2023-03-26,72
2023-03-19,57
2023-03-12,58
2023-03-05,42
2023-02-26,48
2023-02-19,45
2023-02-12,53
2023-02-05,55
2023-01-29,42
2023-01-22,75
2023-01-15,75
2023-01-08,79
2023-01-01,75
2022-12-25,30
2022-12-18,56
2022-12-11,66
2022-12-04,55
2022-11-27,76
2022-11-20,64
2022-11-13,73
