Semaine,Value
2023-10-29,100
2023-10-22,46
2023-10-15,44
2023-10-08,64
2023-10-01,63
2023-09-24,73
2023-09-17,80
2023-09-10,85
2023-09-03,45
2023-08-27,44
2023-08-20,50
2023-08-13,36
2023-08-06,31
2023-07-30,28
2023-07-23,30
2023-07-16,34
2023-07-09,24
2023-07-02,22
2023-06-25,22
2023-06-18,30
2023-06-11,30
2023-06-04,23
2023-05-28,22
2023-05-21,47
2023-05-14,21
2023-05-07,26
2023-04-30,30
2023-04-23,42
2023-04-16,47
2023-04-09,81
2023-04-02,21
2023-03-26,27
2023-03-19,51
2023-03-12,35
2023-03-05,23
2023-02-26,28
2023-02-19,29
2023-02-12,59
2023-02-05,47
2023-01-29,90
2023-01-22,64
2023-01-15,72
2023-01-08,79
2023-01-01,82
2022-12-25,70
2022-12-18,57
2022-12-11,58
2022-12-04,55
2022-11-27,68
2022-11-20,63
2022-11-13,62
2022-11-06,48
