Semaine,Value
2023-11-05,23
2023-10-29,24
2023-10-22,24
2023-10-15,23
2023-10-08,30
2023-10-01,38
2023-09-24,46
2023-09-17,32
2023-09-10,41
2023-09-03,64
2023-08-27,39
2023-08-20,52
2023-08-13,40
2023-08-06,58
2023-07-30,57
2023-07-23,79
2023-07-16,47
2023-07-09,61
2023-07-02,47
2023-06-25,35
2023-06-18,27
2023-06-11,26
2023-06-04,30
2023-05-28,40
2023-05-21,30
2023-05-14,31
2023-05-07,22
2023-04-30,25
2023-04-23,16
2023-04-16,20
2023-04-09,23
2023-04-02,17
2023-03-26,21
2023-03-19,32
2023-03-12,34
2023-03-05,32
2023-02-26,28
2023-02-19,37
2023-02-12,55
2023-02-05,100
2023-01-29,38
2023-01-22,40
2023-01-15,26
2023-01-08,31
2023-01-01,24
2022-12-25,33
2022-12-18,31
2022-12-11,22
2022-12-04,25
2022-11-27,20
2022-11-20,24
2022-11-13,23
