Semaine,Value
2023-11-05,42
2023-10-29,39
2023-10-22,72
2023-10-15,37
2023-10-08,35
2023-10-01,41
2023-09-24,41
2023-09-17,34
2023-09-10,56
2023-09-03,100
2023-08-27,95
2023-08-20,31
2023-08-13,31
2023-08-06,29
2023-07-30,26
2023-07-23,34
2023-07-16,42
2023-07-09,35
2023-07-02,42
2023-06-25,37
2023-06-18,42
2023-06-11,46
2023-06-04,43
2023-05-28,44
2023-05-21,39
2023-05-14,54
2023-05-07,58
2023-04-30,36
2023-04-23,49
2023-04-16,39
2023-04-09,43
2023-04-02,51
2023-03-26,38
2023-03-19,53
2023-03-12,68
2023-03-05,52
2023-02-26,38
2023-02-19,68
2023-02-12,34
2023-02-05,44
2023-01-29,34
2023-01-22,34
2023-01-15,35
2023-01-08,33
2023-01-01,36
2022-12-25,43
2022-12-18,48
2022-12-11,37
2022-12-04,34
2022-11-27,37
2022-11-20,34
2022-11-13,40
