Semaine,Value
2023-11-05,34
2023-10-29,48
2023-10-22,40
2023-10-15,54
2023-10-08,88
2023-10-01,65
2023-09-24,55
2023-09-17,64
2023-09-10,56
2023-09-03,63
2023-08-27,55
2023-08-20,89
2023-08-13,51
2023-08-06,49
2023-07-30,65
2023-07-23,63
2023-07-16,62
2023-07-09,34
2023-07-02,51
2023-06-25,12
2023-06-18,51
2023-06-11,58
2023-06-04,45
2023-05-28,43
2023-05-21,44
2023-05-14,36
2023-05-07,39
2023-04-30,53
2023-04-23,38
2023-04-16,50
2023-04-09,53
2023-04-02,50
2023-03-26,58
2023-03-19,37
2023-03-12,46
2023-03-05,60
2023-02-26,60
2023-02-19,47
2023-02-12,54
2023-02-05,55
2023-01-29,57
2023-01-22,47
2023-01-15,50
2023-01-08,69
2023-01-01,50
2022-12-25,54
2022-12-18,56
2022-12-11,43
2022-12-04,70
2022-11-27,89
2022-11-20,100
2022-11-13,57
