Semaine,Value
2023-10-29,30
2023-10-22,59
2023-10-15,41
2023-10-08,41
2023-10-01,39
2023-09-24,46
2023-09-17,42
2023-09-10,28
2023-09-03,47
2023-08-27,31
2023-08-20,58
2023-08-13,28
2023-08-06,46
2023-07-30,65
2023-07-23,62
2023-07-16,59
2023-07-09,59
2023-07-02,53
2023-06-25,42
2023-06-18,53
2023-06-11,46
2023-06-04,45
2023-05-28,39
2023-05-21,67
2023-05-14,38
2023-05-07,40
2023-04-30,23
2023-04-23,38
2023-04-16,45
2023-04-09,39
2023-04-02,57
2023-03-26,37
2023-03-19,50
2023-03-12,33
2023-03-05,53
2023-02-26,33
2023-02-19,45
2023-02-12,19
2023-02-05,40
2023-01-29,48
2023-01-22,73
2023-01-15,81
2023-01-08,80
2023-01-01,91
2022-12-25,100
2022-12-18,69
2022-12-11,89
2022-12-04,76
2022-11-27,54
2022-11-20,38
2022-11-13,22
